,State_FIPS_Code,County_FIPS_Code,Diabetes_x,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes_y,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Ecol_Exp,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt,Shig_Rpt_Ind,Shig_Exp,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
2383,48,499,9.2,Wood,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,40855,28892,46496,63,31,61,15.2,12.7,16.3,22.0,20.8,25.5,57.2,56.5,61.1,18.7,12.2,18.7,2.2,1.9,3.1,92.6,70.9,97.4,5.9,0.3,27.6,0.5,0.2,1.6,0.3,0.2,1.0,6.9,0.8,12.5,Wood,Texas,TX,49,26.3,17.5,35.1,81.4,71.4,91.4,24.8,15.8,33.8,-1111.1,-1111.1,-1111.1,26.9,17.2,36.7,9.2,3.8,14.7,6330,7518,1040,41.6,19.6,2,2,Wood,Texas,TX,49,0,3,2,13,4,6,1,3,4,0,3,0,0,3,11,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Wood,Texas,TX,49,7,5,8,8,5,5,5,8,8,-1,-1,8,8,5,6,8,7,8,8,8,8,7,Wood,Texas,TX,49,6756,888,1188,2280,1733,1,3,2,10,3,24,4,3,8,66551,1,1,1,1,1,1,1999-2003
2384,49,1,3.5,Beaver,Utah,UT,82,"frontier status, population size, poverty, age",37,6204,1573,10784,2,1,6,10.1,9.7,13.7,33.1,20.3,27.8,54.2,53.6,59.8,10.6,13.1,18.9,2.1,2.1,4.5,97.1,96.4,99.4,0.3,0.0,0.9,1.2,0.1,2.8,1.0,0.1,0.5,8.4,0.6,15.9,Beaver,Utah,UT,82,26.5,16.7,36.3,-1111.1,-1111.1,-1111.1,17.1,9.2,24.9,-1111.1,-1111.1,-1111.1,13.2,6.0,20.5,3.5,0.4,6.6,958,828,104,64.5,32.2,2,2,Beaver,Utah,UT,82,0,3,0,31,4,3,0,3,1,1,4,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Beaver,Utah,UT,82,5,7,5,8,5,5,8,8,8,-1,-1,8,8,-1,8,8,-1,7,6,5,8,5,Beaver,Utah,UT,82,605,136,179,431,223,4,4,2,12,4,8,0,3,2,511,1,1,1,1,1,1,1994-2003
2385,49,3,4.7,Box Elder,Utah,UT,47,"frontier status, population size, poverty, age, population density",34,46440,28085,47530,8,17,83,8.4,6.0,9.1,32.8,24.3,27.8,56.2,58.3,66.7,9.7,6.3,12.1,1.3,0.8,2.3,96.8,95.3,98.8,0.3,0.3,1.6,1.0,0.1,1.4,1.1,0.2,1.2,7.2,0.9,12.2,Box Elder,Utah,UT,47,19.3,15.6,23.1,86.7,82.9,90.4,26.0,21.6,30.4,27.6,21.5,33.7,10.7,7.6,13.8,4.7,2.8,6.6,5413,4749,509,40.9,47.4,1,2,Box Elder,Utah,UT,47,0,3,0,2,3,4,2,3,2,0,3,0,1,3,4,0,3,0,2,4,0,1999-2003,71.9,63.4,80.5,81.1,72.0,90.1,32.6,25.3,39.9,63.9,53.9,73.8,81.1,73.5,88.6,Box Elder,Utah,UT,47,5,5,5,5,5,5,8,5,5,-1,-1,5,5,8,8,5,-1,5,8,8,8,7,Box Elder,Utah,UT,47,3237,1003,629,3246,1755,4,4,7,10,3,24,4,4,4,10404720,1,1,1,1,1,1,1999-2003
2386,49,5,5.0,Cache,Utah,UT,45,"frontier status, population size, poverty, age, population density",38,98055,55104,102801,84,84,168,11.4,5.6,10.4,32.7,24.0,27.7,59.8,59.8,64.4,6.3,7.9,12.4,1.3,1.1,2.3,95.4,90.3,97.7,0.5,0.5,6.8,0.6,0.2,0.8,2.6,0.4,1.7,8.0,1.1,8.0,Cache,Utah,UT,45,16.5,14.1,18.9,77.2,73.5,81.0,18.4,15.8,21.0,15.8,12.3,19.2,6.2,4.4,7.9,5.0,3.6,6.4,13809,6835,704,51.0,51.0,2,2,Cache,Utah,UT,45,1,3,5,3,3,9,2,3,5,0,3,0,5,3,28,0,3,0,4,4,0,1999-2003,73.4,66.9,79.9,80.6,72.1,89.1,54.3,48.0,60.6,65.1,57.4,72.8,74.3,67.2,81.5,Cache,Utah,UT,45,5,5,5,5,5,5,7,5,5,-1,5,7,5,5,5,5,-1,5,5,6,8,5,Cache,Utah,UT,45,4713,1983,1233,6867,4213,42,4,14,60,4,65,11,3,28,272901,1,1,1,1,1,1,1999-2003
2387,49,7,6.6,Carbon,Utah,UT,42,"frontier status, population size, poverty, age",53,19437,8134,24778,13,9,66,13.5,12.5,16.4,28.8,24.4,32.4,57.6,55.8,63.2,11.6,9.2,13.3,1.9,1.0,2.1,97.5,63.9,97.6,0.3,0.3,35.4,1.2,0.1,2.6,0.6,0.1,1.5,10.8,1.2,46.9,Carbon,Utah,UT,42,26.3,22.6,30.0,84.2,80.3,88.1,22.1,18.6,25.5,29.1,23.5,34.6,19.4,16.1,22.6,6.6,4.6,8.6,3218,2706,587,61.7,56.6,1,2,Carbon,Utah,UT,42,1,3,0,10,4,14,2,3,4,0,3,0,6,4,6,0,3,0,1,3,6,1994-2003,67.3,59.9,74.8,73.3,64.3,82.3,25.1,19.8,30.4,60.8,52.5,69.1,69.8,61.8,77.9,Carbon,Utah,UT,42,8,6,5,6,7,5,6,5,5,-1,-1,5,5,5,8,6,-1,5,6,6,8,5,Carbon,Utah,UT,42,2255,507,496,1439,738,5,4,2,47,4,32,5,3,16,623380,1,1,1,1,1,1,1994-2003
2388,49,11,4.9,Davis,Utah,UT,12,"frontier status, population size, poverty, age",57,268187,126158,268187,881,137,605,7.4,4.6,9.5,33.1,24.2,29.7,59.1,60.7,64.7,7.0,7.0,10.9,0.8,0.8,1.9,94.6,79.8,97.0,1.2,0.9,11.5,0.6,0.2,1.0,2.1,0.8,5.2,6.4,1.2,10.3,Davis,Utah,UT,12,14.8,13.0,16.6,80.2,77.5,82.9,19.7,17.6,21.8,18.0,15.1,20.9,9.7,8.0,11.3,4.9,3.8,6.0,25115,18425,2144,56.7,38.4,2,2,Davis,Utah,UT,12,2,3,7,11,3,15,4,3,7,0,3,0,49,4,30,0,3,0,2,3,0,2001-2003,80.1,76.3,83.9,79.3,74.1,84.6,41.5,36.8,46.2,60.5,54.0,67.0,72.5,66.7,78.2,Davis,Utah,UT,12,5,5,5,5,5,5,7,5,5,-1,5,5,5,5,5,5,5,5,5,8,8,5,Davis,Utah,UT,12,11747,5473,4576,18656,10178,26,4,15,54,3,97,12,3,30,431387,1,1,1,2,1,1,2001-2003
2389,49,13,5.8,Duchesne,Utah,UT,86,"frontier status, population size, poverty, age",38,15354,2100,16304,5,1,5,14.3,16.2,29.0,33.9,23.9,38.3,56.1,53.0,63.1,9.3,6.1,13.2,0.7,0.7,2.1,92.9,17.4,97.3,0.3,0.1,3.5,5.0,0.6,82.0,0.4,0.0,1.1,4.1,1.1,73.1,Duchesne,Utah,UT,86,24.9,20.9,28.9,85.8,81.6,90.0,24.5,20.6,28.4,27.4,21.3,33.5,19.6,16.0,23.2,5.8,4.0,7.7,2816,1644,332,71.6,39.1,2,2,Duchesne,Utah,UT,86,0,3,1,18,4,23,0,3,4,0,3,0,2,3,4,0,3,0,0,3,1,1994-2003,66.0,58.2,73.8,-1111.1,-1111.1,-1111.1,35.8,28.7,42.9,40.6,30.8,50.4,68.2,58.6,77.8,Duchesne,Utah,UT,86,7,5,5,6,7,5,6,5,5,-1,-1,5,6,5,7,5,-1,5,8,8,8,5,Duchesne,Utah,UT,86,1633,355,317,1058,578,0,3,1,11,3,17,2,3,46,0,1,1,1,1,1,1,1994-2003
2390,49,15,5.2,Emery,Utah,UT,80,"frontier status, population size, poverty, age",41,10711,1303,12284,2,0,5,11.6,9.7,13.7,31.3,20.1,31.6,57.2,55.4,67.3,10.2,7.8,16.4,1.3,0.8,2.2,97.9,77.4,99.4,0.3,0.1,2.8,0.8,0.5,16.3,0.4,0.0,1.1,6.0,1.7,27.8,Emery,Utah,UT,80,21.5,17.1,25.9,81.6,76.2,87.1,23.6,18.8,28.5,21.7,15.1,28.3,19.6,15.1,24.1,5.2,3.0,7.5,1697,1131,222,0.0,9.3,1,1,Emery,Utah,UT,80,0,3,1,16,4,11,1,3,3,0,3,0,1,3,5,0,3,0,0,3,0,1994-2003,70.6,60.9,80.4,-1111.1,-1111.1,-1111.1,23.3,15.4,31.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Emery,Utah,UT,80,5,5,7,8,5,5,6,7,8,-1,-1,5,8,-1,5,5,-1,5,8,8,6,5,Emery,Utah,UT,80,987,287,213,766,412,1,4,2,8,3,11,1,3,3,3794496,1,1,1,1,1,1,1994-2003
2391,49,17,4.8,Garfield,Utah,UT,83,"frontier status, population size, poverty, age",29,4470,577,9328,1,0,6,10.0,10.4,18.1,29.7,18.8,36.8,54.1,55.8,65.2,14.9,6.1,15.3,1.4,0.5,2.7,97.4,23.4,98.6,0.2,0.0,2.4,2.0,0.5,71.5,0.3,0.1,1.1,3.1,1.1,49.5,Garfield,Utah,UT,83,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,16.8,7.0,26.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.8,0.7,8.9,956,712,67,22.4,44.7,1,2,Garfield,Utah,UT,83,0,3,0,7,4,5,1,4,1,0,3,0,1,4,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Garfield,Utah,UT,83,5,7,5,5,5,5,8,8,8,-1,-1,8,8,-1,-1,5,-1,-1,8,5,-1,7,Garfield,Utah,UT,83,392,208,225,326,160,1,4,0,9,4,5,1,4,5,-2222,1,1,1,1,1,1,1994-2003
2392,49,19,7.1,Grand,Utah,UT,83,"frontier status, population size, poverty, age",29,8743,577,9328,2,0,6,13.9,10.4,18.1,24.3,18.8,36.8,63.0,55.8,65.2,11.3,6.1,15.3,1.4,0.5,2.7,93.4,23.4,98.6,0.3,0.0,2.4,5.3,0.5,71.5,0.3,0.1,1.1,6.6,1.1,49.5,Grand,Utah,UT,83,19.9,14.6,25.2,72.3,64.5,80.0,17.6,12.0,23.2,23.9,15.8,31.9,22.9,17.2,28.6,7.1,4.0,10.2,1687,1046,165,125.8,45.8,2,2,Grand,Utah,UT,83,2,4,1,8,4,9,15,4,2,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,75.8,67.1,84.5,-1111.1,-1111.1,-1111.1,32.9,23.7,42.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Grand,Utah,UT,83,5,5,5,6,7,7,6,8,5,-1,-1,5,8,-1,5,5,-1,8,6,6,8,5,Grand,Utah,UT,83,1030,329,231,684,322,1,4,1,9,4,8,6,4,8,-2222,1,1,1,1,1,1,1994-2003
2393,49,21,5.8,Iron,Utah,UT,33,"frontier status, population size, poverty, age",41,38311,27640,49369,12,20,98,14.5,11.5,16.3,32.3,24.0,31.3,58.4,57.8,63.1,8.3,8.3,12.5,1.1,0.9,2.0,94.5,65.1,97.6,0.4,0.3,33.6,2.2,0.2,6.0,1.8,0.3,2.0,5.1,1.0,27.6,Iron,Utah,UT,33,18.3,14.0,22.6,79.8,73.9,85.7,17.8,13.4,22.3,27.9,20.1,35.8,15.3,11.1,19.5,5.8,3.3,8.3,6802,3391,556,36.5,44.4,1,2,Iron,Utah,UT,33,0,3,0,8,4,3,3,4,3,0,3,0,1,3,5,0,3,0,0,3,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,40.8,31.0,50.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Iron,Utah,UT,33,5,5,5,5,7,5,8,5,5,-1,-1,5,6,5,5,5,-1,5,5,6,8,5,Iron,Utah,UT,33,2307,773,436,2704,1596,0,3,2,30,4,29,4,3,12,51260,1,1,1,1,1,1,1999-2003
2394,49,23,5.4,Juab,Utah,UT,78,"frontier status, population size, poverty, age",43,9113,765,16949,3,0,7,9.7,7.2,11.2,35.0,19.4,30.4,55.4,57.0,70.2,8.1,5.6,14.1,1.5,0.4,2.3,98.0,68.4,98.7,0.2,0.0,1.6,1.2,0.4,16.2,0.6,0.0,3.2,2.3,1.1,22.6,Juab,Utah,UT,78,22.6,16.0,29.1,88.3,82.3,94.2,24.8,17.5,32.0,-1111.1,-1111.1,-1111.1,17.5,11.4,23.7,5.4,2.1,8.6,1220,828,139,54.9,21.9,2,2,Juab,Utah,UT,78,0,3,0,2,3,5,0,3,2,0,3,0,16,4,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.7,10.2,29.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Juab,Utah,UT,78,8,7,5,7,5,5,8,7,8,-1,-1,8,5,8,-1,5,-1,5,8,8,6,7,Juab,Utah,UT,78,865,193,134,616,336,3,4,2,11,4,9,3,4,3,287,1,1,1,1,1,1,1994-2003
2395,49,25,5.1,Kane,Utah,UT,83,"frontier status, population size, poverty, age",29,6202,577,9328,2,0,6,9.0,10.4,18.1,26.1,18.8,36.8,56.7,55.8,65.2,15.2,6.1,15.3,2.0,0.5,2.7,98.0,23.4,98.6,0.1,0.0,2.4,1.4,0.5,71.5,0.3,0.1,1.1,2.6,1.1,49.5,Kane,Utah,UT,83,14.2,6.2,22.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.8,9.0,28.6,5.1,0.2,10.0,1127,1066,112,64.5,16.1,2,2,Kane,Utah,UT,83,1,4,1,2,3,7,0,3,1,2,4,0,2,4,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Kane,Utah,UT,83,5,5,7,6,7,5,6,5,8,-1,-1,7,6,8,5,5,-1,5,6,6,-1,7,Kane,Utah,UT,83,551,163,104,475,231,0,3,1,6,4,6,0,3,6,-2222,1,1,1,1,1,1,1994-2003
2396,49,27,6.0,Millard,Utah,UT,80,"frontier status, population size, poverty, age",41,12284,1303,12284,2,0,5,11.7,9.7,13.7,33.3,20.1,31.6,54.6,55.4,67.3,10.7,7.8,16.4,1.4,0.8,2.2,97.2,77.4,99.4,0.2,0.1,2.8,1.5,0.5,16.3,0.6,0.0,1.1,10.9,1.7,27.8,Millard,Utah,UT,80,26.5,20.8,32.2,84.7,79.0,90.5,22.9,17.6,28.2,27.1,18.8,35.4,12.3,8.1,16.4,6.0,3.4,8.5,2387,1436,168,73.3,65.1,2,1,Millard,Utah,UT,80,0,3,1,12,4,12,2,4,4,0,3,0,3,4,6,0,3,0,0,3,0,1994-2003,71.8,62.2,81.3,-1111.1,-1111.1,-1111.1,27.0,17.6,36.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Millard,Utah,UT,80,5,5,5,8,5,5,6,8,8,-1,-1,8,7,8,6,8,-1,5,6,8,8,7,Millard,Utah,UT,80,910,271,189,856,476,5,4,2,27,4,12,4,4,4,2108401,1,1,1,1,1,1,1994-2003
2397,49,29,3.3,Morgan,Utah,UT,38,"frontier status, population size, poverty, age",35,7906,7467,25734,13,10,77,4.7,5.6,10.6,31.5,24.0,31.3,58.8,60.0,64.0,8.9,7.0,12.5,0.8,0.6,2.2,98.5,90.7,98.7,0.1,0.1,6.3,0.2,0.2,1.9,0.3,0.2,1.3,1.7,0.6,13.8,Morgan,Utah,UT,38,11.4,4.0,18.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.2,1.4,19.0,3.3,0.0,7.3,643,717,47,63.2,12.6,2,1,Morgan,Utah,UT,38,0,3,0,0,3,3,0,3,1,0,3,1,1,3,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Morgan,Utah,UT,38,5,5,5,5,7,5,5,5,5,-1,-1,5,5,-1,-1,5,-1,5,-1,5,8,7,Morgan,Utah,UT,38,332,158,110,565,317,5,4,2,3,3,8,2,3,6,77021,1,1,1,1,1,1,1994-2003
2398,49,35,5.2,Salt Lake,Utah,UT,2,"frontier status, population size, poverty",32,948172,596666,940807,1286,682,2549,9.8,5.8,9.8,30.1,24.4,28.9,61.6,60.5,64.7,7.2,7.2,12.0,1.1,0.9,2.4,92.0,68.5,92.0,1.3,2.2,20.6,0.9,0.2,0.9,4.2,2.9,15.5,14.5,2.4,18.0,Salt Lake,Utah,UT,2,17.3,16.3,18.3,78.6,77.2,80.0,20.1,19.1,21.2,20.2,18.7,21.7,13.6,12.7,14.5,5.2,4.6,5.7,129028,72189,11102,98.8,52.8,1,2,Salt Lake,Utah,UT,2,28,3,28,70,3,110,79,4,55,0,3,0,133,4,83,0,3,0,15,3,28,2001-2003,78.2,76.3,80.2,77.3,74.4,80.1,47.6,45.3,50.0,68.5,65.4,71.5,72.7,69.6,75.7,Salt Lake,Utah,UT,2,5,5,5,7,5,5,8,5,5,5,8,5,7,5,5,5,7,5,7,8,8,7,Salt Lake,Utah,UT,2,74965,22416,22069,68583,35169,48,4,28,292,3,358,72,3,110,127940203,1,1,1,2,1,1,2001-2003
2399,49,37,5.7,San Juan,Utah,UT,86,"frontier status, population size, poverty, age",38,14104,2100,16304,2,1,5,22.6,16.2,29.0,35.7,23.9,38.3,54.8,53.0,63.1,8.5,6.1,13.2,0.9,0.7,2.1,43.2,17.4,97.3,0.1,0.1,3.5,55.9,0.6,82.0,0.2,0.0,1.1,3.3,1.1,73.1,San Juan,Utah,UT,86,22.1,16.1,28.1,81.5,74.1,89.0,19.3,13.8,24.7,23.4,15.0,31.9,8.3,4.5,12.0,5.7,1.9,9.5,2819,1075,189,42.5,42.5,1,1,San Juan,Utah,UT,86,1,4,1,79,4,23,1,3,4,0,3,0,2,3,4,0,3,0,5,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,San Juan,Utah,UT,86,5,5,5,6,7,6,8,5,5,-1,-1,5,5,-1,-1,5,-1,5,8,5,6,5,San Juan,Utah,UT,86,2285,417,392,950,550,1,4,1,17,4,17,65,4,45,0,1,1,1,1,1,1,1994-2003
2400,49,39,6.1,Sanpete,Utah,UT,42,"frontier status, population size, poverty, age",53,24044,8134,24778,15,9,66,13.5,12.5,16.4,33.4,24.4,32.4,55.7,55.8,63.2,9.6,9.2,13.3,1.3,1.0,2.1,96.3,63.9,97.6,0.5,0.3,35.4,1.0,0.1,2.6,1.5,0.1,1.5,8.0,1.2,46.9,Sanpete,Utah,UT,42,18.7,15.2,22.2,81.2,76.6,85.9,19.4,15.7,23.0,22.9,17.5,28.4,10.7,7.9,13.5,6.1,4.1,8.1,4685,2441,365,62.4,41.6,2,2,Sanpete,Utah,UT,42,1,3,0,26,4,15,5,3,4,0,3,0,1,3,7,0,3,0,0,3,7,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.8,20.3,33.3,67.6,58.7,76.5,62.7,53.3,72.0,Sanpete,Utah,UT,42,5,5,5,6,7,5,8,5,5,-1,-1,5,8,6,5,5,-1,5,6,6,6,7,Sanpete,Utah,UT,42,2030,576,431,1679,966,7,4,2,50,4,35,2,3,17,-2222,1,1,1,1,1,1,1994-2003
2401,49,41,4.1,Sevier,Utah,UT,42,"frontier status, population size, poverty, age",53,19386,8134,24778,10,9,66,11.8,12.5,16.4,32.0,24.4,32.4,55.0,55.8,63.2,11.6,9.2,13.3,1.5,1.0,2.1,97.3,63.9,97.6,0.3,0.3,35.4,1.7,0.1,2.6,0.4,0.1,1.5,3.0,1.2,46.9,Sevier,Utah,UT,42,24.4,20.0,28.8,86.4,82.2,90.6,20.4,16.4,24.3,23.7,17.7,29.7,15.5,11.6,19.5,4.1,2.3,5.9,3222,2516,347,36.1,56.7,2,2,Sevier,Utah,UT,42,1,4,0,10,4,13,1,3,4,0,3,0,2,3,5,0,3,0,0,3,5,1994-2003,61.5,52.5,70.5,-1111.1,-1111.1,-1111.1,32.9,24.7,41.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Sevier,Utah,UT,42,6,5,5,6,5,5,8,5,6,-1,-1,6,5,6,8,6,-1,5,6,8,8,5,Sevier,Utah,UT,42,1591,430,413,1373,734,1,4,2,60,4,29,5,3,15,7,1,1,1,1,1,1,1994-2003
2402,49,43,2.4,Summit,Utah,UT,47,"frontier status, population size, poverty, age, population density",34,35001,28085,47530,19,17,83,5.6,6.0,9.1,26.7,24.3,27.8,67.6,58.3,66.7,5.3,6.3,12.1,0.4,0.8,2.3,97.3,95.3,98.8,0.5,0.3,1.6,0.4,0.1,1.4,1.2,0.2,1.2,10.5,0.9,12.2,Summit,Utah,UT,47,12.9,10.8,15.1,73.9,70.2,77.6,10.2,8.4,12.0,14.3,11.5,17.1,8.7,7.0,10.4,2.4,1.6,3.3,4433,1655,170,125.7,28.6,2,2,Summit,Utah,UT,47,0,3,0,2,3,3,2,3,2,3,4,0,3,4,3,0,3,0,2,4,0,1999-2003,91.5,89.1,93.9,80.6,74.7,86.6,47.0,42.1,51.9,58.1,49.3,66.9,70.0,62.0,78.1,Summit,Utah,UT,47,8,5,5,5,8,5,8,5,5,-1,7,5,5,8,5,5,-1,5,6,5,8,5,Summit,Utah,UT,47,1684,835,574,2654,1310,0,3,5,12,3,17,1,3,3,25,1,1,1,1,1,1,1999-2003
2403,49,45,7.6,Tooele,Utah,UT,77,"frontier status, population size",15,51311,26995,76006,7,3,7,7.7,8.6,21.7,33.6,22.2,33.6,59.4,56.9,64.2,6.2,6.2,13.5,0.7,0.6,2.3,94.4,55.7,95.5,1.6,0.2,1.6,1.5,1.0,41.5,1.1,0.3,1.5,9.2,2.8,71.5,Tooele,Utah,UT,77,22.4,19.9,24.8,81.9,78.8,85.1,25.2,22.7,27.7,26.5,22.8,30.3,16.9,14.8,19.1,7.6,6.1,9.1,5555,3033,454,31.2,17.5,2,1,Tooele,Utah,UT,77,1,3,4,5,3,7,3,3,7,0,3,0,5,3,17,0,3,0,0,3,2,1999-2003,77.3,72.7,81.9,70.5,61.4,79.6,42.3,37.0,47.6,68.5,61.5,75.5,75.3,69.0,81.5,Tooele,Utah,UT,77,5,5,7,5,5,5,6,5,5,-1,8,7,5,7,5,5,-1,5,6,7,6,5,Tooele,Utah,UT,77,4212,1037,1224,3538,1892,2,3,4,17,3,37,4,3,17,30900151,1,1,1,1,1,1,1999-2003
2404,49,47,7.1,Uintah,Utah,UT,77,"frontier status, population size",15,26995,26995,76006,6,3,7,12.4,8.6,21.7,31.1,22.2,33.6,58.5,56.9,64.2,9.3,6.2,13.5,1.1,0.6,2.3,89.0,55.7,95.5,0.2,0.2,1.6,9.4,1.0,41.5,0.5,0.3,1.5,3.8,2.8,71.5,Uintah,Utah,UT,77,24.7,21.7,27.8,81.5,78.1,84.9,24.5,21.4,27.7,20.1,16.1,24.1,20.1,17.2,23.1,7.1,5.4,8.8,4626,2506,413,40.7,25.9,2,2,Uintah,Utah,UT,77,0,3,3,1,3,4,9,4,4,0,3,0,2,3,10,0,3,0,0,3,1,1999-2003,72.3,66.8,77.7,70.4,62.3,78.6,29.4,24.2,34.6,52.6,44.4,60.8,65.9,58.1,73.7,Uintah,Utah,UT,77,5,7,8,6,5,5,6,5,5,-1,-1,5,5,5,8,7,-1,5,8,5,6,5,Uintah,Utah,UT,77,3197,580,667,1933,1030,2,4,3,9,3,22,1,3,10,1554979,1,1,1,1,1,1,1999-2003
